# hex,owner,ladd — generated by scripts/gen-le-aircraft.py, do not edit
a5e001,NEW CASTLE COUNTY POLICE DEPT,0
a5e0a5,DEPARTMENT OF HOMELAND SECURITY,1
a5e2bb,DEPARTMENT OF HOMELAND SECURITY,0
a5e3b8,NEW CASTLE COUNTY POLICE DEPT,0
a5e45c,DEPARTMENT OF HOMELAND SECURITY,0
a5e8b1,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a5e9ed,PLAQUEMINES PARISH SHERIFF'S OFFICE,0
a5ea33,U S CUSTOMS & BORDER PROTECTION  NATIONAL AIR SE,0
a5ea6c,DEPARTMENT OF HOMELAND SECURITY,0
a5ec68,STATE OF ARIZONA  ARIZONA DEPT OF PUBLIC SAFETY,0
a5ed98,ORANGE COUNTY SHERIFF,0
a5edca,ORANGE COUNTY SHERIFF'S OFFICE,0
a5edd2,ORANGE COUNTY SHERIFF,0
a5f01f,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a5f3d6,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a5f78d,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a5f791,BROWARD COUNTY SHERIFF'S OFFICE,0
a5fb44,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a5fc75,MONTPELIER POLICE DEPARTMENT,0
a602b2,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6034b,COUNTY OF BUTTE  A POLITICAL SUBDIVISION OF THE,0
a60669,STATE OF ARIZONA  ARIZONA DEPT OF PUBLIC SAFETY,0
a6066d,BUTTE COUNTY SHERIFFS OFFICE,0
a60a20,STATE OF ARIZONA  ARIZONA DEPT OF PUBLIC SAFETY,0
a60ba6,MN STATE PATROL,0
a6165b,SANTA BARBARA COUNTY SHERIFFS DEPARTMENT,0
a62a7d,KERN COUNTY SHERIFFS DEPARTMENT,0
a62b61,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a63208,NEW CASTLE COUNTY POLICE DEPT (DE),0
a6323a,NEW CASTLE COUNTY POLICE DEPT (DE),0
a6326c,NEW CASTLE COUNTY POLICE DEPT (DE),0
a63673,STATE OF NEW JERSEY  DEPT OF LAW AND PUBLIC SAFE,0
a63a68,SNOHOMISH COUNTY SHERIFF,0
a63b9f,PINE BLUFF POLICE DEPARTMENT  JEFFERSON COUNTY S,0
a63e64,HONOLULU POLICE DEPARTMENT  CITY & COUNTY OF HON,0
a63e80,SHELBY COUNTY SHERIFFS OFFICE,0
a63f2a,CITY OF PASADENA  POLICE DEPARTMENT-AVIATION SEC,0
a63f65,ANDERSON COUNTY SHERIFFS OFFICE,0
a6421b,HONOLULU POLICE DEPARTMENT,0
a6427f,CITY OF MESA POLICE DEPT/AVIATION DEPT,0
a64662,CITY OF MIAMI POLICE DEPARTMENT,0
a64989,FLORIDA HIGHWAY PATROL,0
a64c91,ALBUQUERQUE POLICE DEPARTMENT,0
a64ce2,SPOKANE COUNTY SHERIFF'S OFFICE,0
a64d34,OFFICE OF THE SHERIFF  COUNTY OF BUTTE CALIFORNI,0
a64da4,CITY OF MESA POLICE DEPT  AVIATION UNIT,1
a64e41,ANDERSON COUNTY SHERIFFS OFFICE,0
a64e48,UTAH COUNTY SHERIFF,0
a65512,MESA POLICE DEPT,1
a6558f,STATE OF INDIANA  INDIANA STATE POLICE,1
a655af,ANDERSON COUNTY SHERIFFS OFFICE,0
a65865,CALIFORNIA HIGHWAY PATROL,0
a658c9,MESA POLICE DEPT/AVIATION UNIT,0
a65946,LOUISIANA STATE POLICE,1
a65bbe,SPOKANE COUNTY SHERIFFS OFFICE,0
a65c38,SPOKANE COUNTY SHERIFFS OFFICE,0
a65c80,MESA POLICE DEPT/AVIATION UNIT,0
a65cf2,SPOKANE COUNTY SHERIFFS OFFICE,0
a65fcb,SAN MATEO COUNTY SHERIFF'S OFFICE,1
a660b4,DEPARTMENT OF PUBLIC SAFETY  DIVISION OF STATE P,0
a6628f,DEKALB COUNTY SHERIFFS OFFICE,0
a665e3,CALIFORNIA HIGHWAY PATROL  OFFICE OF AIR OPERATI,0
a66625,SALT RIVER POLICE DEPT,0
a669da,LAKE COUNTY SHERIFF DEPARTMENT,0
a66a26,DETROIT POLICE AIR SUPPORT,0
a66b77,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a66d51,CALIFORNIA HIGHWAY PATROL  OFFICE OF AIR OPERATI,0
a66d91,LAKE COUNTY SHERIFFS DEPT,0
a66ddd,CITY OF DETROIT  POLICE DEPARTMENT,0
a67108,STATE OF OHIO / DEPARTMENT OF PUBLIC SAFETY  OHI,0
a67117,CITY OF FRESNO POLICE DEPARTMENT  SKYWATCH OPERA,0
a67148,LAKE COUNTY SHERIFFS DEPARTMENT,0
a67194,CITY OF DETROIT  DETROIT PUBLIC SAFETY HEADQUART,0
a674ff,LAKE COUNTY SHERIFF DEPARTMENT,0
a67c51,DEPARTMENT OF HOMELAND SECURITY,0
a67c6d,LAKE COUNTY SHERIFF,0
a67f83,VOLUSIA SHERIFFS OFFICE,0
a68024,LAKE COUNTY SHERIFF,0
a681e2,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a68235,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,0
a683db,LAKE COUNTY SHERIFF,0
a689eb,LAKE COUNTY SHERIFF,0
a68a37,CITY OF GLENDALE POLICE DEPARTMENT  CITY OF BURB,1
a68a85,LOUISVILL POLICE,0
a68a8c,ARKANSAS STATE POLICE,0
a68ba3,U S DEPT OF HOMELAND SECURITY  U S CUSTOMS & BOR,0
a68bb5,DALE COUNTY SHERIFFS OFFICE,0
a68bd9,U S DEPT OF HOMELAND SECURITY  U S CUSTOMS & BOR,0
a68be0,U S DEPT OF HOMELAND SECURITY  U S CUSTOMS & BOR,0
a68cd6,BAXTER COUNTY SHERIFFS OFFICE,0
a68df1,PRINCE GEORGES COUNTY POLICE AVIATION SECTION,0
a68e43,DEPARTMENT OF ARKANSAS STATE POLICE,0
a6903d,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a69164,GUERNSEY COUNTY SHERIFFS OFFICE,0
a691fa,ARKANSAS DEPARTMENT OF CORRECTION,0
a693ea,CALCASIEU PARISH SHERIFFS OFFICE,1
a6943c,EAST BATON ROUGE SHERIFF,0
a695a7,EAST BATON ROUGE SHERIFF,0
a695b1,ARKANSAS STATE POLICE,0
a697c2,RIVERSIDE COUNTY SHERIFFS DEPARTMENT,0
a698f2,CITY OF FRESNO  POLICE DEPT SKYWATCH OPERATIONS,0
a69968,ARKANSAS STATE POLICE,0
a69c4c,JACKSON COUNTY SHERIFFS DEPARTMENT,0
a69cca,CITY OF GLENDALE POLICE DEPT,0
a69d1f,ARKANSAS STATE POLICE,0
a6a0b1,PALM BEACH COUNTY SHERIFFS OFFICE,0
a6a4e5,ALACHUA COUNTY SHERIFF,0
a6a56c,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
a6ab5c,COLLIER COUNTY SHERIFFS OFFICE,0
a6aefc,KENTUCKY STATE POLICE,0
a6aff0,COMMONWEALTH OF VIRGINIA  DEPT OF STATE POLICE,0
a6b07b,JEFFERSON COUNTY POLICE DEPT,0
a6b089,BUTTE COUNTY SHERIFFS OFFICE,0
a6b0d4,EL DORADO COUNTY SHERIFFS OFFICE,0
a6b140,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,0
a6b1b6,ALBUQUERQUE POLICE DEPARTMENT,0
a6b1b9,PRINCE GEORGES COUNTY POLICE AVIATION SECTION,0
a6b201,EAST BATON ROUGE PARISH SHERIFF,0
a6b20b,LOUISIANA HIGHWAY PATROL C/O FATC,0
a6b27a,OXFORD POLICE DEPARTMENT,0
a6b4e1,FLORIDA HIGHWAY PATROL  DEPARTMENT OF HIGHWAY SA,0
a6b56d,ALBUQUERQUE POLICE DEPARTMENT,0
a6bcf3,CALHOUN COUNTY SHERIFFS OFFICE,0
a6bd25,CALHOUN COUNTY SHERIFFS OFFICE,0
a6bd88,BAY COUNTY SHERIFF'S DEPT,0
a6bf32,MAINE STATE POLICE,0
a6c08e,DEPARTMENT OF HOMELAND SECURITY,0
a6c092,FRESNO POLICE DEPARTMENT,0
a6c50d,OXFORD POLICE DEPARTMENT,0
a6c703,MICHIGAN DEPARTMENT OF STATE POLICE,0
a6c800,WESTCHESTER COUNTY DEPARTMENT OF PUBLIC SAFETY,0
a6cbb3,PUTNAM COUNTY SHERIFFS OFFICE,0
a6d692,WILMINGTON POLICE DEPARTMENT,0
a6d731,INDIANA STATE POLICE,1
a6d7fa,JEFFERSON COUNTY POLICE DEPT,0
a6d804,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6dbbb,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6dc39,DEPARTMENT OF HOMELAND SECURITY,0
a6dcea,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a6df72,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6e329,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6e6e0,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6ea97,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6ebc8,EUCLID POLICE DEPARTMENT  C/O SGT ADAM BEESE,0
a6ebde,ADAMS COUNTY SHERIFFS OFFICE,0
a6ec39,OCONEE COUNTY SHERIFF DEPT,0
a6ee4e,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6f0c7,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,1
a6f205,STATE OF ARIZONA  DEPARTMENT OF PUBLIC SAFETY,0
a6f4eb,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a6f5bc,STATE OF ARIZONA  ARIZONA DEPT OF PUBLIC SAFETY,0
a6f5c0,BUTTE COUNTY SHERIFFS OFFICE,0
a6f6fe,SAN JOAQUIN COUNTY SHERIFFS OFFICE,0
a6f973,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a6faf3,SALINA COUNTY SHERIFFS DEPT,0
a6fb56,CANYON COUNTY SHERIFF'S OFFICE,0
a70028,KANSAS HIGHWAY PATROL,0
a7005d,KANSAS HIGHWAY PATROL,1
a7033a,ARIZONA DEPARTMENT OF PUBLIC SAFETY,0
a70370,SAN JOSE POLICE DEPARTMENT,0
a7044f,CA STATE UNIVERSITY MONTEREY BAY  POLICE DEPT,0
a704c0,ILLINOIS STATE POLICE,0
a70519,CALCASIEU PARISH POLICE JURY,0
a70713,ORANGE COUNTY SHERIFF'S OFFICE,0
a7086d,EAST BATON ROUGE SHERIFF,0
a709f3,SHERIFFS DEPARTMENT  COUNTY OF ALAMEDA,1
a70ad0,CITY OF COLUMBUS DIVISION OF POLICE,0
a70b4d,CALIFORNIA HIGHWAY PATROL,0
a70f83,MD DNR POLICE DEPT,0
a71392,EAST BATON ROUGE PARISH SHERIFF,0
a715f5,CITY OF COLUMBUS  DIVISION OF POLICE,0
a71749,HARRIS COUNTY SHERIFFS OFFICE,0
a71774,TEXAS DEPT OF PUBLIC SAFETY,0
a719ac,CITY OF COLUMBUS  DIVISION OF POLICE,0
a71fc4,ALASKA DEPARTMENT OF PUBLIC SAFETY  AIRCRAFT SEC,1
a724a9,STATE OF ARIZONA DEPARTMENT OF PUBLIC SAFETY,1
a72a1e,GRANT PARISH SHERIFFS OFFICE,0
a72aa1,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a72ab9,ARIZONA DEPARTMENT OF PUBLIC SAFETY,0
a72b4d,PALM BEACH COUNTY SHERIFFS OFFICE,0
a72c3f,ILLINOIS STATE POLICE  AIR OPERATIONS BUREAU,0
a72ff1,ST JAMES PARISH SHERIFFS OFFICE,0
a741a8,DEPT OF CALIFORNIA HIGHWAY PATROL,0
a74523,HIGHLAND COUNTY SHERIFFS OFFICE,0
a749fa,BREVARD COUNTY SHERIFFS OFFICE,0
a74e77,JEFFERSON COUNTY POLICE DEPT,0
a75028,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
a7591f,LOUISIANA STATE POLICE,1
a75920,DEPARTMENT OF PUBLIC SAFETY  OFFICE OF STATE POL,1
a75ede,STATE OF ALASKA DEPARTMENT OF PUBLIC SAFETY,0
a7622d,NEBRASKA STATE PATROL,0
a762f3,VILLAGE OF WINTHROP HARBOR POLICE DEPARTMENT,0
a76c6f,VILLAGE OF LAKE VILLA POLICE DEPARTMENT,0
a773a7,STATE OF ARIZONA  DEPARTMENT OF PUBLIC SAFETY  A,1
a7740f,FLORENCE COUNTY SHERIFF DEPT,0
a775f3,SHELBY COUNTY SHERIFFS OFFICE,0
a775f6,JEFFERSON COUNTY POLICE DEPT,0
a779aa,SHELBY COUNTY SHERIFFS OFFICE,0
a77b32,SHELBY COUNTY SHERIFFS OFFICE,0
a785df,MOBILE POLICE DEPARTMENT,0
a787c8,DESOTO CTY SHERIFF DEPT,0
a7892d,HENRY COUNTY SHERIFF'S OFFICE,0
a78aed,PINELLAS COUNTY SHERIFFS OFFICE,0
a79d75,JEFFERSON COUNTY POLICE DEPT,0
a79ee0,PALM BEACH COUNTY SHERIFFS OFFICE  AIR OPERATION,0
a7a50b,CUSTOMS AND BORDER PROTECTION,0
a7a61e,WESTCHESTER COUNTY DEPT OF PUBLIC SAFETY TRNSPN,0
a7a64e,PALM BEACH COUNTY SHERIFFS OFFICE,0
a7a9d4,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a7aa05,PALM BEACH COUNTY SHERIFFS OFFICE,0
a7adbc,PALM BEACH COUNTY SHERIFFS OFFICE,0
a7b173,PALM BEACH COUNTY SHERIFFS OFFICE,0
a7b52a,PALM BEACH COUNTY SHERIFFS OFFICE,0
a7c01f,MONTPELIER POLICE DEPARTMENT,0
a7c06a,PIMA COUNTY SHERIFFS DEPARTMENT,0
a7c136,MONTPELIER POLICE DEPARTMENT,0
a7c34a,STATE OF OHIO  DEPARTMENT OF PUBLIC SAFETY  OHIO,0
a7c3c2,NEW JERSEY STATE POLICE,0
a7c624,CITY OF ONTARIO  POLICE DEPARTMENT AIR SUPPORT U,0
a7c6a5,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
a7c7fc,KANSAS HIGHWAY PATROL,0
a7c8d3,JEFFERSON COUNTY SHERIFFS OFFICE,0
a7ca94,POLICE FACILITY DESIGN GROUP PA,0
a7cbb3,DEPARTMENT OF CALIFORNIA HIGHWAY PATROL,0
a7cc3f,NASSAU COUNTY POLICE DEPARTMENT,0
a7cc8a,JEFFERSON COUNTY SHERIFFS OFFICE,1
a7cec5,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a7cff6,NASSAU COUNTY POLICE DEPARTMENT,0
a7d041,JEFFERSON COUNTY SHERIFF'S OFFICE,0
a7d06a,DEPARTMENT OF HOMELAND SECURITY,0
a7d3ad,NASSAU CNTY POLICE DEPT,0
a7d3f9,NEW MEXICO STATE POLICE,0
a7d764,NASSAU COUNTY POLICE DEPARTMENT  AIR BUREAU,0
a7d925,ORANGE COUNTY SHERIFFS DEPARTMENT RNSP,0
a7d9d1,NEW YORK STATE POLICE,1
a7dae8,MANATEE COUNTY SHERIFFS OFFICE,0
a7db1b,NASSAU COUNTY POLICE DEPT,0
a7ded2,NASSAU COUNTY POLICE DEPARTMENT  AIR BUREAU,0
a7e2de,NEW MEXICO STATE POLICE AIRCRAFT SECTION,0
a7e2ec,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,1
a7e68b,SNOHOMISH COUNTY SHERIFFS OFFICE,0
a7e695,NEW MEXICO STATE POLICE,0
a7e7f0,U S DEPT OF HOMELAND SECURITY  U S CUSTOMS & BOR,0
a7e847,U S DEPT OF HOMELAND SECURITY  U S CUSTOMS & BOR,0
a7e869,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a7ea4c,NEW MEXICO STATE POLICE,0
a7eb79,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a7ee03,NEW YORK STATE POLICE,1
a7eebe,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a7f007,NASSAU COUNTY POLICE DEPARTMENT,0
a7f075,CITY OF TAMPA POLICE DEPT,1
a7f195,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a7f2f5,FLAGLER COUNTY SHERIFFS OFFICE,0
a7f332,FLORIDA HIGHWAY PATROL,0
a7fa03,PIMA COUNTY SHERIFF DEPT,0
a7fa17,PIMA COUNTY SHERIFF DEPT,0
a7faae,PIMA COUNTY SHERIFF DEPT,0
a7ff7a,OFFICE OF HOMELAND SECURITY  COLUMBUS GA CONSOLI,0
a802ec,CUSTOMS AND BORDER PROTECTION,0
a80348,WILLIAMSON COUNTY SHERIFF OFFICE,0
a8054b,UTICA POLICE DEPARTMENT,0
a8097c,CALIFORNIA HIGHWAY PATROL,0
a80a08,CULLMAN POLICE DEPARTMENT,0
a80ab6,WILLIAMSON COUNTY SHERIFF'S OFFICE,0
a80cd2,VOLUSIA SHERIFFS OFFICE,0
a816fa,DEPARTMENT OF PUBLIC SAFETY,1
a81709,WAUKESHA POLICE DEPT,0
a8184d,CHEROKEE SHERIFFS OFFICE,0
a81a73,CITY OF PHOENIX  POLICE AIR SUPPORT UNIT,0
a81c6f,DEPARTMENT OF HOMELAND SECURITY,0
a81e2a,CITY OF PHOENIX  POLICE AIR SUPPORT UNIT,0
a820f8,AUSTIN POLICE DEPT,0
a82214,HERNANDO COUNTY SHERIFFS OFFICE,0
a82598,CITY OF PHOENIX  POLICE AIR SUPPORT UNIT,0
a8294f,CITY OF PHOENIX  POLICE AIR SUPPORT UNIT,0
a82a62,SAN BERNARDINO COUNTY SHERIFFS DEPARTMENT,0
a82f24,BRUNSWICK COUNTY SHERIFFS OFFICE,0
a83dd4,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a83e79,OKLAHOMA DEPARTMENT OF PUBLIC SAFETY,0
a83e96,DALE COUNTY SHERIFFS OFFICE,0
a8416f,HERNANDO COUNTY SHERIFF,0
a8418b,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a8426d,DEPARTMENT OF HOMELAND SECURITY,0
a84305,SAN BERNARDINO COUNTY SHERIFFS DEPT,0
a84311,ILLINOIS STATE POLICE,0
a8431f,TUSCALOOSA POLICE DEPARTMENT,0
a8447d,JAY CONSTABLE,0
a846d6,ETOWAH COUNTY SHERIFFS OFFICE,0
a846dd,KENTUCKY STATE POLICE,0
a848f9,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a84a75,OAKLAND COUNTY SHERIFF'S DEPARTMENT,0
a84b3c,LOS ANGELES COUNTY SHERIFFS DEPARTMENT,0
a84cb0,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a84e44,TUSCALOOSA COUNTY SHERIFFS OFFICE,0
a84ef6,COMMONWEALTH OF MASSACHUSETTS  MASSACHUSETTS STA,0
a85067,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,0
a851e3,OAKLAND COUNTY SHERIFFS OFFICE,0
a85230,HIGHLAND COUNTY SHERIFFS OFFICE,0
a85452,MICHIGAN STATE POLICE,0
a8594f,SAN BERNARDINO COUNTY SHERIFF'S DEPT,0
a85d06,SAN BERNARDINO COUNTY SHERIFF'S DEPT,0
a860bd,SAN BERNARDINO COUNTY SHERIFF'S DEPT,0
a865f8,KANSAS HIGHWAY PATROL,0
a867cc,CITY OF MEMPHIS  POLICE DEPT,0
a86819,STATE OF LOUISIANA  DEPARTMENT OF PUBLIC SAFETY,0
a874fb,KANSAS CITY POLICE DEPT,0
a87b5d,CHARLOTTE COUNTY SHERIFFS OFFICE,0
a87c5e,WASHINGTON STATE PATROL,0
a8815e,WILLIAMSON COUNTY SHERIFFS OFFICE,0
a88b1e,OHIO DEPARTMENT OF PUBLIC SAFETY,0
a88cd2,STATE OF ARIZONA  ARIZONA DEPT OF PUBLIC SAFETY,0
a88d77,KANSAS HIGHWAY PATROL,0
a890a3,DEPARTMENT OF HOMELAND SECURITY,0
a8914a,COLORADO STATE PATROL,0
a8920f,NEW YORK STATE POLICE,1
a89372,CANTON POLICE DEPARTMENT,0
a8a06e,METRA POLICE DEPT,0
a8a425,METRA POLICE DEPARTMENT,0
a8ab88,MARTIN COUNTY SHERIFFS OFFICE,0
a8b4f6,KANSAS HIGHWAY PATROL,0
a8b98e,ILLINOIS STATE POLICE,0
a8ca85,MIDDLETOWN POLICE DEPARTMENT,1
a8cb06,MIDDLETOWN POLICE DEPARTMENT,0
a8cc2b,MIDDLETOWN POLICE DEPARTMENT,0
a8cf83,LOS ANGELES POLICE DEPARTMENT,0
a8d33a,LOS ANGELES POLICE DEPT AIR SUPPORT DIVISION,0
a8da5e,CITY OF WILMINGTON POLICE DEPARTMENT,0
a8dc75,KANSAS HIGHWAY PATROL  3600 NE SARDOU AVE BLDG 2,0
a8dd00,SAN DIEGO COUNTY SHERIFFS DEPARTMENT,0
a8dd4c,MARSHALL COUNTY SHERIFFS OFFICE,0
a8dd56,DEPARTMENT OF PUBLIC SAFETY  OFFICE OF STATE POL,1
a8de3e,LAUDERDALE COUNTRY SHERIFFS OFFICE,0
a8deb6,DESOTO COUNTY SHERIFF DEPT,0
a8df6d,SPARTANBURG COUNTY SHERIFFS OFFICE,0
a8df87,PIMA COUNTY BOARD OF SUPERVISORS  PIMA COUNTY SH,0
a8e10d,ILLINOIS STATE POLICE,0
a8e2fb,STATE OF LOUISIANA  DEPARTMENT OF PUBLIC SAFETY,0
a8e33e,PIMA COUNTY BOARD OF SUPERVISORS  PIMA COUNTY SH,0
a8e6e8,CITRUS COUNTY SHERIFF'S OFFICE,0
a8ea23,GEORGIA STATE PATROL AVIATION DIVISION,0
a8ea97,ALAMEDA COUNTY SHERIFFS OFFICE,0
a8ec40,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a8ec53,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
a8f25e,CUSTOMS AND BORDER PROTECTION,0
a8f34b,CULLMAN POLICE DEPARTMENT,0
a8f4e6,OKLAHOMA DEPARTMENT OF CORRECTIONS,0
a8f547,AUSTIN POLICE DEPARTMENT,0
a8f852,GEORGIA STATE PATROL AVIATION DIV,1
a8fa16,GWINNETT COUNTY POLICE DEPT,0
a8fc0b,KING COUNTY SHERIFF'S OFFICE,0
a8fcf9,KING COUNTY SHERIFFS OFFICE,0
a8febb,BREVARD COUNTY SHERIFF OFFICE,0
a8ffbc,CHAUTAUQUA COUNTY SHERIFFS OFFICE,0
a90097,DEPARTMENT OF HOMELAND SECURITY,0
a903f4,KANSAS HIGHWAY PATROL,0
a90882,JEFFERSON COUNTY SHERIFFS OFFICE,0
a92bff,BOARD OF POLICE COMMISSIONERS,0
a92fb6,BOARD OF POLICE COMMISSIONERS,0
a9336d,BOARD OF POLICE COMMISSIONERS,0
a935de,ALAMEDA COUNTY SHERIFFS OFFICE,0
a942a2,STATE OF MICHIGAN  DEPARTMENT OF STATE POLICE,0
a9479c,DEPARTMENT OF HOMELAND SECURITY  CUSTOMS AND BOR,0
a94805,DEPARTMENT OF HOMELAND SECURITY  CUSTOMS & BORDE,0
a949b7,BOARD OF POLICE COMMISSIONERS,0
a94aea,DEPARTMENT OF HOMELAND SECURITY  CUSTOMS AND BOR,0
a94c41,BUTLER COUNTY SHERIFF,1
a94d6e,BOARD OF POLICE COMMISSIONERS,0
a94d9f,BRUNSWICK COUNTY SHERIFFS OFFICE,0
a95111,STATE OF NEW JERSEY  DEPT OF LAW AND PUBLIC SAFE,0
a95902,DEPARTMENT OF CALIFORNIA HIGHWAY PATROL,0
a95a2b,U S DEPARTMENT OF HOMELAND SECURITY,0
a96089,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
a96199,U S DEPARTMENT OF HOMELAND SECURITY,1
a961ae,SAN DIEGO COUNTY SHERIFF,0
a96440,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
a96694,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,1
a966fd,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,0
a967fe,TULARE COUNTY SHERIFF,0
a96907,U S DEPARTMENT OF HOMELAND SECURITY,1
a9699c,STATE OF ALASKA  AIRCRAFT SECTION  DEPARTMENT OF,1
a96a05,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a96a28,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a96a4b,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a96ab4,STATE OF ALASKA DEPARTMENT OF PUBLIC SAFETY,1
a96b7e,GWINNETT COUNTY POLICE DEPARTMENT,0
a96b95,FLORIDA HIGHWAY PATROL  DEPT HIGHWAY SAFETY & MO,0
a97075,U S DEPARTMENT OF HOMELAND SECURITY,0
a97126,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a97127,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a97128,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a9738f,EAST BAY REGIONAL PARK DISTRICT  POLICE AIR SUPP,0
a9754d,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
a9775e,BILLINGS COUNTY SHERIFFS DEPARTMENT,0
a977a8,BILLINGS COUNTY SHERIFFS DEPARTMENT,0
a977f8,SAN DIEGO CO SHERIFF DEPT,0
a97a71,OHIO DEPARTMENT OF PUBLIC SAFETY,0
a97aa3,KING COUNTY DEPARTMENT OF PUBLIC SAFETY,0
a97ab1,LEE COUNTY SHERIFFS OFFICE,1
a97b90,VIRGINIA STATE POLICE,0
a97d56,CHINO POLICE DEPARTMENT,0
a98687,TRINITY COUNTY SHERIFFS DEPARTMENT,0
a98752,ADAMS COUNTY SHERIFFS DEPT,0
a9877e,EAST BATON ROUGE PARISH SHERIFFS OFFICE,0
a987b1,EAST BATON ROUGE PARISH SHERIFFS OFFICE,0
a98c1f,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,1
a98f5d,OHIO DEPARTMENT OF PUBLIC SAFETY  OHIO STATE HIG,0
a99257,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
a99378,METRO NASHVILLE POLICE AVIATION UNIT,0
a99389,NIAGARA COUNTY SHERIFF'S OFFICE,0
a99425,MIAMI DADE SHERIFF'S OFFICE  CRIME SCENE INVESTI,0
a99644,HILLSBOROUGH COUNTY SHERIFFS OFFICE,1
a996a5,GEORGIA STATE PATROL AVN,0
a996cb,OHIO DEPARTMENT OF PUBLIC SAFETY,0
a997ac,MINNESOTA STATE PATROL,0
a99a21,VOLUSIA SHERIFFS OFFICE,0
a99c89,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,0
a99e13,GEORGIA STATE PATROL AVN,0
a9a0ae,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,1
a9a1f0,OHIO DEPARTMENT OF PUBLIC SAFETY,0
a9a230,LEE COUNTY SHERIFFS OFFICE,1
a9a449,TENNESSEE HIGHWAY PATROL DEPARTMENT OF SAFETY,0
a9a52c,INDIAN RIVER COUNTY SHERIFFS OFFICE,0
a9ae61,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS & BO,0
a9b5be,COLLIER COUNTY SHERIFFS OFFICE,0
a9b5de,CALHOUN COUNTY SHERIFFS OFFICE,0
